date;time;subject;blocknum;trialnum;trialcode;response;correct;cor2;latency;stimulusnumber1;stimulusitem1
06/12/2023;21:07:07;110;33;2;visCATCH;3;0;;5284;46;3PVIP_016_indri_gauss3.jpg
06/12/2023;21:07:07;110;33;3;solution_solved_VIScatch;5;1;;517;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;34;2;visAHA;2;1;;1976;24;1PVIP_024_hamster2_gauss1.5.jpg
06/12/2023;21:07:07;110;34;3;solution_solved_VIS;2;1;;495;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;34;4;solution_visAHA;Hamster;0;1;3985;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;21:07:07;110;35;2;visCATCH;3;0;;3134;2;3PVIP_033_auditorium1_gauss4.jpg
06/12/2023;21:07:07;110;35;3;solution_solved_VIScatch;5;1;;1287;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;36;2;visAHA;2;1;;3162;93;2PVIP_088_gun.jpg
06/12/2023;21:07:07;110;36;3;solution_solved_VIS;3;1;;1602;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;36;4;solution_visAHA;Gewehr;0;1;5317;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;21:07:07;110;37;2;visAHA;2;1;;1872;74;2PVIP_068_carafe3.jpg
06/12/2023;21:07:07;110;37;3;solution_solved_VIS;2;1;;365;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;37;4;solution_visAHA;Krug;0;2;3260;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;21:07:07;110;38;2;visAHA;2;1;;1898;8;1PVIP_008_boat2.jpg
06/12/2023;21:07:07;110;38;3;solution_solved_VIS;3;1;;5379;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;38;4;solution_visAHA;Schiff;0;2;3294;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;21:07:07;110;39;2;visCATCH;2;0;;3131;58;3PVIP_029_pig_gauss3.jpg
06/12/2023;21:07:07;110;39;3;solution_solved_VIScatch;4;1;;1652;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;40;2;visAHA;2;1;;4992;33;1PVIP_033_nashorn_gauss2.jpg
06/12/2023;21:07:07;110;40;3;solution_solved_VIS;5;0;;1783;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;41;2;visAHA;2;1;;2490;72;2PVIP_066_burro1_gauss3.jpg
06/12/2023;21:07:07;110;41;3;solution_solved_VIS;3;1;;665;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;41;4;solution_visAHA;Elephant;0;0;6653;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;21:07:07;110;42;2;visAHA;4;0;;3671;7;1PVIP_007_bird3.jpg
06/12/2023;21:07:07;110;43;2;visCATCH;6;1;;3898;32;3PVIP_002_cockpit_gauss3.jpg
06/12/2023;21:07:07;110;44;2;visAHA;3;1;;3466;54;1PVIP_054_toilet_gauss5.jpg
06/12/2023;21:07:07;110;44;3;solution_solved_VIS;5;0;;1715;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;45;2;visCATCH;4;1;;3212;5;3PVIP_036_bat_gauss4.jpg
06/12/2023;21:07:07;110;46;2;visAHA;3;1;;2517;13;1PVIP_013_cat.new_gauss3.jpg
06/12/2023;21:07:07;110;46;3;solution_solved_VIS;5;0;;2061;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;47;2;visAHA;3;1;;3029;18;1PVIP_018_dog3_gauss2.5.jpg
06/12/2023;21:07:07;110;47;3;solution_solved_VIS;6;0;;2062;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;48;2;visAHA;2;1;;742;51;1PVIP_051_wheat_gauss1.5.jpg
06/12/2023;21:07:07;110;48;3;solution_solved_VIS;2;1;;696;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;48;4;solution_visAHA;Weizen;0;1;2574;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;21:07:07;110;49;2;visAHA;2;1;;1350;31;1PVIP_031_lizard_gauss2.jpg
06/12/2023;21:07:07;110;49;3;solution_solved_VIS;5;0;;3419;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;50;2;visCATCH;4;1;;4024;20;3PVIP_052_cat3.jpg
06/12/2023;21:07:07;110;51;2;visAHA;2;1;;2025;19;1PVIP_019_elephant1_gauss2.jpg
06/12/2023;21:07:07;110;51;3;solution_solved_VIS;2;1;;1376;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;51;4;solution_visAHA;Elepfand;0;1;6474;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;21:07:07;110;52;2;visCATCH;3;0;;3388;39;3PVIP_009_erdmaennchen_gauss2.jpg
06/12/2023;21:07:07;110;52;3;solution_solved_VIScatch;5;1;;531;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;53;2;visAHA;2;1;;1449;36;1PVIP_036_pen2.jpg
06/12/2023;21:07:07;110;53;3;solution_solved_VIS;6;0;;371;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;54;2;visCATCH;5;1;;2357;60;3PVIP_031_prison_gauss7.jpg
06/12/2023;21:07:07;110;55;2;visAHA;2;1;;611;1;1PVIP_001_accordi2_gauss4.jpg
06/12/2023;21:07:07;110;55;3;solution_solved_VIS;2;1;;302;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;55;4;solution_visAHA;Akkordion;0;1;5742;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;21:07:07;110;56;2;visCATCH;4;1;;3272;12;3PVIP_043_candy_gauss3.jpg
06/12/2023;21:07:07;110;57;2;visAHA;2;1;;6398;3;1PVIP_003_beehive_gauss2.jpg
06/12/2023;21:07:07;110;57;3;solution_solved_VIS;5;0;;1356;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;58;2;visAHA;3;1;;4806;119;2PVIP_114_wolf3.jpg
06/12/2023;21:07:07;110;58;3;solution_solved_VIS;4;0;;588;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;59;2;visAHA;4;0;;4247;58;1PVIP_118_phone_gauss5.jpg
06/12/2023;21:07:07;110;60;2;visCATCH;5;1;;2458;48;3PVIP_018_kameleon1_gauss4.jpg
06/12/2023;21:07:07;110;61;2;visAHA;2;1;;1282;17;1PVIP_017_deer2_gauss1.jpg
06/12/2023;21:07:07;110;61;3;solution_solved_VIS;2;1;;429;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;61;4;solution_visAHA;Reh;0;2;3742;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;21:07:07;110;62;2;visAHA;2;1;;378;104;2PVIP_099_metro_gauss2.jpg
06/12/2023;21:07:07;110;62;3;solution_solved_VIS;2;1;;549;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;62;4;solution_visAHA;Bahn;0;1;6631;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;21:07:07;110;63;2;visAHA;2;1;;696;84;2PVIP_078_crocodile2_gauss2.jpg
06/12/2023;21:07:07;110;63;3;solution_solved_VIS;2;1;;722;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;63;4;solution_visAHA;Krokodil;0;1;3322;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;21:07:07;110;64;2;visAHA;3;1;;3815;117;2PVIP_112_watch.jpg
06/12/2023;21:07:07;110;64;3;solution_solved_VIS;5;0;;478;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;65;2;visCATCH;5;1;;2775;29;3PVIP_061_wing1_gauss4.jpg
06/12/2023;21:07:07;110;66;2;visAHA;2;1;;906;26;1PVIP_026_hedgehog.new_gauss2.jpg
06/12/2023;21:07:07;110;66;3;solution_solved_VIS;2;1;;337;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;66;4;solution_visAHA;Igel;0;1;2765;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;21:07:07;110;67;2;visCATCH;3;0;;3036;49;3PVIP_020_key_gauss3.jpg
06/12/2023;21:07:07;110;67;3;solution_solved_VIScatch;5;1;;1512;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;68;2;visAHA;2;1;;1817;11;1PVIP_011_butterfly2.jpg
06/12/2023;21:07:07;110;68;3;solution_solved_VIS;5;0;;527;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;69;2;visAHA;5;0;;4025;97;2PVIP_092_jet1_gauss5.jpg
06/12/2023;21:07:07;110;70;2;visCATCH;6;1;;1782;35;3PVIP_005_dalmation8_gauss6.jpg
06/12/2023;21:07:07;110;71;2;visAHA;4;0;;3095;42;1PVIP_042_sheep1_gauss2.5.jpg
06/12/2023;21:07:07;110;72;2;visAHA;2;1;;2991;63;2PVIP_057_bag.jpg
06/12/2023;21:07:07;110;72;3;solution_solved_VIS;5;0;;437;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;73;2;visCATCH;4;1;;2731;23;3PVIP_055_tongue_gauss2.jpg
06/12/2023;21:07:07;110;74;2;visAHA;3;1;;1513;113;2PVIP_108_shark1_gauss3.jpg
06/12/2023;21:07:07;110;74;3;solution_solved_VIS;5;0;;1198;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;75;2;visAHA;2;1;;861;46;1PVIP_046_tiger_gauss2.5.jpg
06/12/2023;21:07:07;110;75;3;solution_solved_VIS;2;1;;325;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;75;4;solution_visAHA;Tiger;0;1;4511;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;21:07:07;110;76;2;visCATCH;4;1;;2967;17;3PVIP_049_seahorse_gauss6.jpg
06/12/2023;21:07:07;110;77;2;visAHA;2;1;;435;37;1PVIP_037_pfau_gauss3.jpg
06/12/2023;21:07:07;110;77;3;solution_solved_VIS;3;1;;1880;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;77;4;solution_visAHA;Pfau;0;1;1760;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;21:07:07;110;78;2;visAHA;2;1;;1630;45;1PVIP_045_spider.new_gauss1.jpg
06/12/2023;21:07:07;110;78;3;solution_solved_VIS;3;1;;789;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;78;4;solution_visAHA;Spinne;0;1;2186;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;21:07:07;110;79;2;visAHA;3;1;;3274;96;2PVIP_091_horn.new_gauss3.jpg
06/12/2023;21:07:07;110;79;3;solution_solved_VIS;5;0;;395;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;80;2;visCATCH;3;0;;2429;26;3PVIP_058_violin_gauss5.jpg
06/12/2023;21:07:07;110;80;3;solution_solved_VIScatch;5;1;;485;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;81;2;visAHA;2;1;;615;101;2PVIP_096_lamb_gauss3.jpg
06/12/2023;21:07:07;110;81;3;solution_solved_VIS;2;1;;740;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;81;4;solution_visAHA;Reh;0;0;1881;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;21:07:07;110;82;2;visAHA;2;1;;785;6;1PVIP_006_bike.jpg
06/12/2023;21:07:07;110;82;3;solution_solved_VIS;2;1;;278;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;82;4;solution_visAHA;Fahrrad;0;1;2911;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;21:07:07;110;83;2;visCATCH;3;0;;4565;6;3PVIP_037_beard2_gauss5.jpg
06/12/2023;21:07:07;110;83;3;solution_solved_VIScatch;5;1;;1478;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;84;2;visAHA;2;1;;1686;68;2PVIP_062_book2_gauss3.5.jpg
06/12/2023;21:07:07;110;84;3;solution_solved_VIS;3;1;;1214;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;84;4;solution_visAHA;Buch;0;1;2270;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;21:07:07;110;85;2;visCATCH;5;1;;2949;52;3PVIP_023_lobster_gauss6.jpg
06/12/2023;21:07:07;110;86;2;visAHA;2;1;;742;105;2PVIP_100_mirror_gauss4.jpg
06/12/2023;21:07:07;110;86;3;solution_solved_VIS;3;1;;1577;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;86;4;solution_visAHA;Spiegel;0;1;3014;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;21:07:07;110;87;2;visAHA;2;1;;927;109;2PVIP_104_piano.jpg
06/12/2023;21:07:07;110;87;3;solution_solved_VIS;2;1;;451;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;87;4;solution_visAHA;Piano;0;1;2033;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;21:07:07;110;88;2;visCATCH;3;0;;2327;28;3PVIP_060_wine2_gauss5.jpg
06/12/2023;21:07:07;110;88;3;solution_solved_VIScatch;5;1;;1008;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;89;2;visAHA;4;0;;2320;112;2PVIP_107_scorpion_gauss8.jpg
06/12/2023;21:07:07;110;90;2;visCATCH;3;0;;3280;27;3PVIP_059_wateringcan_gauss4.jpg
06/12/2023;21:07:07;110;90;3;solution_solved_VIScatch;5;1;;336;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;91;2;visAHA;3;1;;3937;111;2PVIP_106_saxophone1_gauss3.jpg
06/12/2023;21:07:07;110;91;3;solution_solved_VIS;3;1;;2881;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;91;4;solution_visAHA;Saksophone;0;1;19315;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;21:07:07;110;92;2;visAHA;3;1;;1829;120;2PVIP_115_woman.jpg
06/12/2023;21:07:07;110;92;3;solution_solved_VIS;5;0;;407;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;93;2;visCATCH;3;0;;2789;42;3PVIP_012_forceps_gauss4.jpg
06/12/2023;21:07:07;110;93;3;solution_solved_VIScatch;6;1;;342;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;94;2;visAHA;2;1;;2041;39;1PVIP_039_rat_gauss1.jpg
06/12/2023;21:07:07;110;94;3;solution_solved_VIS;2;1;;307;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;94;4;solution_visAHA;Ratte;0;1;4053;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;21:07:07;110;95;2;visAHA;2;1;;2181;10;1PVIP_010_brain_gauss3.jpg
06/12/2023;21:07:07;110;95;3;solution_solved_VIS;2;1;;360;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;95;4;solution_visAHA;Gehirn;0;1;1794;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;21:07:07;110;96;2;visCATCH;3;0;;3121;51;3PVIP_022_llama_gauss3.jpg
06/12/2023;21:07:07;110;96;3;solution_solved_VIScatch;5;1;;295;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;97;2;visAHA;2;1;;1955;90;2PVIP_085_frog5.jpg
06/12/2023;21:07:07;110;97;3;solution_solved_VIS;3;1;;269;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;97;4;solution_visAHA;Frosch;0;1;2292;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;21:07:07;110;98;2;visAHA;5;0;;4074;20;1PVIP_020_fork.jpg
06/12/2023;21:07:07;110;99;2;visAHA;2;1;;5799;30;1PVIP_030_lion1_gauss2.5.jpg
06/12/2023;21:07:07;110;99;3;solution_solved_VIS;4;0;;601;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;100;2;visAHA;2;1;;3504;80;2PVIP_074_computer.jpg
06/12/2023;21:07:07;110;100;3;solution_solved_VIS;5;0;;373;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;101;2;visCATCH;3;0;;3993;33;3PVIP_003_boat3.jpg
06/12/2023;21:07:07;110;101;3;solution_solved_VIScatch;4;1;;377;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;102;2;visAHA;2;1;;2451;71;2PVIP_065_bulldog5_gauss3.jpg
06/12/2023;21:07:07;110;102;3;solution_solved_VIS;2;1;;482;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;102;4;solution_visAHA;Naýhorn;0;0;10754;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;21:07:07;110;103;2;visAHA;4;0;;3198;23;1PVIP_023_geese_gauss3.jpg
06/12/2023;21:07:07;110;104;2;visAHA;2;1;;872;106;2PVIP_101_orange.jpg
06/12/2023;21:07:07;110;104;3;solution_solved_VIS;6;0;;1190;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;105;2;visCATCH;5;1;;2413;15;3PVIP_046_christ47_gauss2.jpg
06/12/2023;21:07:07;110;106;2;visAHA;5;0;;1843;57;1PVIP_117_pepper.jpg
06/12/2023;21:07:07;110;107;2;visAHA;4;0;;1392;73;2PVIP_067_carafe2.jpg
06/12/2023;21:07:07;110;108;2;visCATCH;3;0;;3134;37;3PVIP_007_dolphin.new_gauss3.jpg
06/12/2023;21:07:07;110;108;3;solution_solved_VIScatch;6;1;;384;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;109;2;visAHA;4;0;;1582;118;2PVIP_113_whale.jpg
06/12/2023;21:07:07;110;110;2;visAHA;2;1;;2783;40;1PVIP_040_robbe_gauss3.jpg
06/12/2023;21:07:07;110;110;3;solution_solved_VIS;5;0;;4180;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;111;2;visCATCH;3;0;;3075;40;3PVIP_010_flamingo_gauss3.jpg
06/12/2023;21:07:07;110;111;3;solution_solved_VIScatch;5;1;;348;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;112;2;visAHA;2;1;;2309;22;1PVIP_022_frog2_gauss4.jpg
06/12/2023;21:07:07;110;112;3;solution_solved_VIS;3;1;;1059;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;112;4;solution_visAHA;Frosch;0;1;1905;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;21:07:07;110;113;2;visAHA;2;1;;1188;82;2PVIP_076_computer.new_gauss5.jpg
06/12/2023;21:07:07;110;113;3;solution_solved_VIS;2;1;;362;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;21:07:07;110;113;4;solution_visAHA;Laptop;0;1;3083;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;21:07:07;110;114;2;visAHA;2;1;;3432;66;2PVIP_060_bee2.jpg
